"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"183","Q14524.PF00520: (18/16)",2,0.649419665336609,0.564866423606873,0.691811144351959,0.791666666666667,7,0.850694444444444,0.850694444444444,21,0.5
"184","Q14524.PF00520: (18/16)",3,0.687509417533875,0.385007739067078,0.625759720802307,0.75,6,0.725694444444444,0.791666666666667,4,0.5
"185","Q14524.PF00520: (18/16)",4,0.579987704753876,0.428040564060211,0.640740513801575,0.684027777777778,8,0.590277777777778,0.694444444444444,2,0.5
"186","O00555.IonChannel: (10/6)",0,0.644117116928101,0.471118032932281,0.789793968200684,0.7,7,0.6,0.816666666666667,2,0.5
"187","O00555.IonChannel: (10/6)",1,0.686842560768127,0.57114565372467,0.664963841438293,0.833333333333333,4,0.883333333333333,0.95,15,0.5
"188","O00555.IonChannel: (10/6)",2,0.581497132778168,0.526209056377411,0.707385003566742,0.866666666666667,5,0.866666666666667,0.966666666666667,8,0.5
"189","O00555.IonChannel: (10/6)",3,0.478492766618729,0.491626650094986,0.657633185386658,0.883333333333333,6,0.833333333333333,0.883333333333333,2,0.5
"190","O00555.IonChannel: (10/6)",4,0.576016664505005,0.511549174785614,0.693177938461304,0.883333333333333,5,0.783333333333333,0.916666666666667,6,0.5
"191","Q99250.IonChannel: (5/15)",0,0.586829245090485,0.316612333059311,0.37019944190979,0.76,10,0.84,0.84,20,0.5
"192","Q99250.IonChannel: (5/15)",1,0.560612499713898,0.596466064453125,0.276523321866989,0.906666666666667,5,0.826666666666667,0.92,6,0.5
"193","Q99250.IonChannel: (5/15)",2,0.555765807628632,0.379155158996582,0.284526348114014,0.813333333333333,8,0.76,0.813333333333333,8,0.5
"194","Q99250.IonChannel: (5/15)",3,0.508567869663239,0.477630972862244,0.514179706573486,0.52,6,0.653333333333333,0.773333333333333,13,0.5
"195","Q99250.IonChannel: (5/15)",4,0.677331328392029,0.53714519739151,0.490149587392807,0.546666666666667,5,0.72,0.786666666666667,18,0.5
"196","Q14524.IonChannel: (18/16)",0,0.540264964103699,0.476582646369934,0.682584643363953,0.677083333333333,7,0.604166666666667,0.722222222222222,8,0.5
"197","Q14524.IonChannel: (18/16)",1,0.556714475154877,0.402237206697464,0.8343465924263,0.590277777777778,8,0.645833333333333,0.711805555555556,6,0.5
"198","Q14524.IonChannel: (18/16)",2,0.668839693069458,0.587832391262054,0.594837069511414,0.746527777777778,4,0.826388888888889,0.847222222222222,17,0.5
"199","Q14524.IonChannel: (18/16)",3,0.617189824581146,0.437024056911469,0.748367786407471,0.649305555555556,7,0.597222222222222,0.791666666666667,4,0.5
"200","Q14524.IonChannel: (18/16)",4,0.548392653465271,0.407874524593353,0.686425805091858,0.701388888888889,9,0.652777777777778,0.770833333333333,10,0.5
